date,value
2019-03-28,22731.8624662294
2019-03-29,23254.5209235389
2019-03-30,23786.0415835304
2019-03-31,24323.274863958
2019-04-01,24865.8739675038
2019-04-02,25428.2325068074
2019-04-03,25963.8172442481
2019-04-04,26527.5605900006
2019-04-05,27085.043378893
2019-04-06,27691.8342611834
2019-04-07,28244.7595257832
2019-04-08,28823.5545832723
2019-04-09,29426.3468469537
2019-04-10,30025.0032025446
2019-04-11,30627.6666795776
2019-04-12,31246.3955334267
2019-04-13,31866.987834305
2019-04-14,32468.4225869557
2019-04-15,33077.3046545244
2019-04-16,33713.7027411745
2019-04-17,34375.0360684287
2019-04-18,35010.1769459642
2019-04-19,35654.3606421703
2019-04-20,36300.9317567853
2019-04-21,36979.4061115498
2019-04-22,37672.4267108713
2019-04-23,38334.7001827537
2019-04-24,38992.8183057546
2019-04-25,39693.2002578483
2019-04-26,40396.246099059
2019-04-27,41114.3373788334
2019-04-28,41798.0308461702
2019-04-29,42501.0331491089
2019-04-30,43217.8766939076
2019-05-01,43949.4068935881
2019-05-02,44673.7022720624
2019-05-03,45404.0672195302
2019-05-04,46141.4734363493
2019-05-05,46896.9120838086
2019-05-06,47661.9692261869
2019-05-07,48422.3384202954
2019-05-08,49166.9428698924
2019-05-09,49949.374004711
2019-05-10,50707.8666432745
2019-05-11,51501.9099749032
2019-05-12,52296.1021800194
2019-05-13,53101.5209920326
2019-05-14,53875.4858098171
2019-05-15,54688.7496710817
2019-05-16,55516.8997188157
2019-05-17,56323.7475588898
2019-05-18,57151.948543189
2019-05-19,57984.3646867774
2019-05-20,58824.368878266
2019-05-21,59665.1228645172
2019-05-22,60524.5565539546
2019-05-23,61364.5064597597
2019-05-24,62231.6728524907
2019-05-25,63093.215249534
2019-05-26,63976.0627803546
2019-05-27,64821.6499092117
2019-05-28,65725.9578169834
2019-05-29,66623.7852591677
2019-05-30,67519.7225910583
2019-05-31,68414.6751194502
2019-06-01,69325.7841862609
2019-06-02,70225.6616669123
2019-06-03,71147.5962922372
2019-06-04,72097.4937039223
2019-06-05,73038.98541661
2019-06-06,73970.3645368552
2019-06-07,74937.1294289694
2019-06-08,75869.3481638525
2019-06-09,76811.608477276
2019-06-10,77781.9660189962
2019-06-11,78732.0294065933
2019-06-12,79736.0575195852
2019-06-13,80732.2671947886
2019-06-14,81686.9546549842
2019-06-15,82663.9976780434
2019-06-16,83676.2170364551
2019-06-17,84685.8231325483
2019-06-18,85706.6091918443
2019-06-19,86714.921986247
2019-06-20,87749.3634637588
2019-06-21,88781.7913286725
2019-06-22,89803.0725974706
2019-06-23,90845.7919589599
2019-06-24,91887.4280770746
2019-06-25,92956.3069454514
2019-06-26,93997.0013790787
2019-06-27,95066.482603772
2019-06-28,96137.6068599487
2019-06-29,97216.032270861
2019-06-30,98289.912008377
2019-07-01,99396.002072733
2019-07-02,100478.004778731
2019-07-03,101592.943662818
2019-07-04,102699.905197254
2019-07-05,103796.286850535
2019-07-06,104924.000018008
2019-07-07,106058.08423382
2019-07-08,107185.01633629
2019-07-09,108323.69946735
2019-07-10,109466.291313939
2019-07-11,110618.061079273
2019-07-12,111767.111857367
2019-07-13,112915.283175065
2019-07-14,114100.282656495
2019-07-15,115262.510315567
2019-07-16,116447.845709654
2019-07-17,117642.696289667
2019-07-18,118823.143141982
2019-07-19,120024.888586469
2019-07-20,121232.231212662
2019-07-21,122444.336547033
2019-07-22,123656.056514251
2019-07-23,124860.900443375
2019-07-24,126106.487921692
2019-07-25,127330.781421238
2019-07-26,128564.983491198
2019-07-27,129830.792060304
2019-07-28,131082.398132242
2019-07-29,132319.105809226
2019-07-30,133587.001171593
2019-07-31,134868.831826402
2019-08-01,136126.548139615
2019-08-02,137432.690408537
2019-08-03,138698.890385448
2019-08-04,139988.208269489
2019-08-05,141284.26269919
2019-08-06,142595.894684237
2019-08-07,143880.474462834
2019-08-08,145220.118449726
2019-08-09,146550.091697906
2019-08-10,147878.116470594
2019-08-11,149219.224064529
2019-08-12,150552.461764345
2019-08-13,151906.558546759
2019-08-14,153255.416593948
2019-08-15,154608.139621247
2019-08-16,155961.904677774
2019-08-17,157349.384016224
2019-08-18,158730.318663411
2019-08-19,160104.707352193
2019-08-20,161504.951079864
2019-08-21,162892.3275384
2019-08-22,164278.486382477
2019-08-23,165703.53873915
2019-08-24,167088.454854722
2019-08-25,168520.178657353
2019-08-26,169959.073409006
2019-08-27,171361.330538508
2019-08-28,172800.550681013
2019-08-29,174276.039413247
2019-08-30,175706.981434596
2019-08-31,177166.773952064
2019-09-01,178623.482257494
2019-09-02,180094.409800269
2019-09-03,181565.830246762
2019-09-04,183032.681817144
2019-09-05,184540.788363266
2019-09-06,186037.402846319
2019-09-07,187512.110819302
2019-09-08,189009.231040689
2019-09-09,190547.289458488
2019-09-10,192054.547214576
2019-09-11,193588.751960509
2019-09-12,195097.031349736
2019-09-13,196631.746982158
2019-09-14,198171.931973853
2019-09-15,199709.254258393
2019-09-16,201256.334307347
2019-09-17,202820.16958427
2019-09-18,204375.031379718
2019-09-19,205953.69853559
2019-09-20,207533.9123432
2019-09-21,209109.705975259
2019-09-22,210699.092527994
2019-09-23,212285.625835262
2019-09-24,213869.722870099
2019-09-25,215474.967185135
2019-09-26,217111.813671865
2019-09-27,218711.062680174
2019-09-28,220327.423075208
2019-09-29,221968.913264387
2019-09-30,223631.910358474
2019-10-01,225230.73341876
2019-10-02,226897.142796294
2019-10-03,228543.999289191
2019-10-04,230199.195232385
2019-10-05,231876.623941401
2019-10-06,233554.926809165
2019-10-07,235216.775524759
2019-10-08,236896.995219227
2019-10-09,238599.167976176
2019-10-10,240279.188008084
2019-10-11,242007.780840676
2019-10-12,243679.218835945
2019-10-13,245415.458715785
2019-10-14,247136.375659295
2019-10-15,248864.168938447
2019-10-16,250562.451190265
2019-10-17,252328.283282933
2019-10-18,254081.323731952
2019-10-19,255828.00048942
2019-10-20,257572.344899916
2019-10-21,259328.357371956
2019-10-22,261101.725923236
2019-10-23,262894.618331446
2019-10-24,264652.943131975
2019-10-25,266425.10202819
2019-10-26,268232.8396939
2019-10-27,270011.087953083
2019-10-28,271805.648838312
2019-10-29,273640.288426675
2019-10-30,275457.739933769
2019-10-31,277256.95985126
2019-11-01,279105.788810893
2019-11-02,280932.23325088
2019-11-03,282749.831701661
2019-11-04,284602.108340066
2019-11-05,286454.159750749
2019-11-06,288328.248244321
2019-11-07,290184.731221976
2019-11-08,292042.192151224
2019-11-09,293908.27801684
2019-11-10,295792.370895356
2019-11-11,297713.699043002
2019-11-12,299604.810916737
2019-11-13,301482.035895354
2019-11-14,303393.723345781
2019-11-15,305295.128531722
2019-11-16,307221.90382097
2019-11-17,309140.692850397
2019-11-18,311086.134314337
2019-11-19,313010.913427102
2019-11-20,314941.570873565
2019-11-21,316869.856317364
2019-11-22,318847.013526664
2019-11-23,320809.39873566
2019-11-24,322790.892104806
2019-11-25,324739.129909264
2019-11-26,326732.600953467
2019-11-27,328707.837213672
2019-11-28,330701.556440961
2019-11-29,332681.589895643
2019-11-30,334685.374524015
2019-12-01,336695.341105736
2019-12-02,338703.487607125
2019-12-03,340723.66515498
2019-12-04,342747.98164274
2019-12-05,344774.31385064
2019-12-06,346816.203690007
2019-12-07,348848.262800893
2019-12-08,350908.926884112
2019-12-09,352950.935589244
2019-12-10,355030.01400757
2019-12-11,357086.833409755
2019-12-12,359178.751184859
2019-12-13,361253.680570435
2019-12-14,363324.812417527
2019-12-15,365414.527820119
2019-12-16,367531.322287707
2019-12-17,369629.629962207
2019-12-18,371716.549297984
2019-12-19,373841.426118172
2019-12-20,375964.743453541
2019-12-21,378096.621132449
2019-12-22,380240.171311889
2019-12-23,382381.140567046
2019-12-24,384495.075326938
2019-12-25,386670.835327863
2019-12-26,388820.478150676
2019-12-27,390980.10982815
2019-12-28,393144.167607519
2019-12-29,395337.290123695
2019-12-30,397511.310632922
2019-12-31,399698.687452507
2020-01-01,401887.850439521
2020-01-02,404080.577618025
2020-01-03,406288.449507498
2020-01-04,408493.882477251
2020-01-05,410712.942644405
2020-01-06,412934.801046132
2020-01-07,415171.878811616
2020-01-08,417410.82466776
2020-01-09,419631.651198478
2020-01-10,421897.66417766
2020-01-11,424144.366928824
2020-01-12,426409.253074793
2020-01-13,428675.035115651
2020-01-14,430930.113631774
2020-01-15,433217.457554578
2020-01-16,435501.955539431
2020-01-17,437785.863707576
2020-01-18,440084.555595653
2020-01-19,442368.353787533
2020-01-20,444684.695149729
2020-01-21,447018.186834981
2020-01-22,449323.024748533
2020-01-23,451633.67739617
2020-01-24,453976.359049081
2020-01-25,456319.963443644
2020-01-26,458684.01548856
2020-01-27,461023.694014924
2020-01-28,463354.445817162
2020-01-29,465731.275316287
2020-01-30,468088.410875186
2020-01-31,470458.246170942
2020-02-01,472855.736678033
2020-02-02,475244.801587427
2020-02-03,477619.366222708
2020-02-04,480014.492938225
2020-02-05,482420.785485463
2020-02-06,484833.740162661
2020-02-07,487265.747624746
2020-02-08,489684.65888606
2020-02-09,492095.599017344
2020-02-10,494521.468755039
2020-02-11,496967.388825312
2020-02-12,499398.531688215
2020-02-13,501861.544790783
2020-02-14,504327.780100551
2020-02-15,506777.667016256
2020-02-16,509250.397996004
2020-02-17,511723.2213599
2020-02-18,514223.297344899
2020-02-19,516677.269945
2020-02-20,519180.561997543
2020-02-21,521673.751134689
2020-02-22,524173.831147647
2020-02-23,526694.532008282
2020-02-24,529232.758005677
2020-02-25,531736.084028809
2020-02-26,534282.501001475
2020-02-27,536807.361309484
2020-02-28,539348.932905416
2020-02-29,541905.338993952
2020-03-01,544447.661227056
2020-03-02,547016.709804621
2020-03-03,549595.5933281
2020-03-04,552133.847433609
2020-03-05,554730.456704536
2020-03-06,557310.542231472
2020-03-07,559906.3984181
2020-03-08,562467.632610259
2020-03-09,565098.347979387
2020-03-10,567686.877772465
2020-03-11,570300.760945511
2020-03-12,572933.245552833
2020-03-13,575560.541574856
2020-03-14,578186.7731652
2020-03-15,580821.112568709
2020-03-16,583471.722229674
2020-03-17,586114.635351904
2020-03-18,588765.014384725
2020-03-19,591430.167975339
2020-03-20,594086.323146865
2020-03-21,596750.760313476
2020-03-22,599440.719363187
2020-03-23,602129.324867179
2020-03-24,604835.417382181
2020-03-25,607512.946817524
2020-03-26,610215.216538771
2020-03-27,612936.090767747
2020-03-28,615634.798961906
2020-03-29,618364.880942783
2020-03-30,621103.597350069
2020-03-31,623822.816802523
2020-04-01,626565.343008187
2020-04-02,629305.920762872
2020-04-03,632069.382095126
2020-04-04,634825.041036546
2020-04-05,637588.534309349
2020-04-06,640354.581249654
2020-04-07,643118.73204247
2020-04-08,645895.959936619
2020-04-09,648707.646052543
2020-04-10,651474.67026434
2020-04-11,654280.280333149
2020-04-12,657085.831056653
2020-04-13,659908.615026165
2020-04-14,662713.830097117
2020-04-15,665532.770086811
2020-04-16,668386.352906429
2020-04-17,671213.159019834
2020-04-18,674037.832417534
2020-04-19,676898.530060239
2020-04-20,679759.002551609
2020-04-21,682620.727139995
2020-04-22,685471.788838161
2020-04-23,688350.496380559
2020-04-24,691217.768277865
2020-04-25,694085.541728311
2020-04-26,697000.137377967
2020-04-27,699882.840626172
2020-04-28,702792.387250726
2020-04-29,705695.295236419
2020-04-30,708596.022937939
2020-05-01,711527.172783589
2020-05-02,714452.115453767
2020-05-03,717383.567797863
2020-05-04,720322.026802906
2020-05-05,723266.690757054
2020-05-06,726204.984898461
2020-05-07,729172.539325645
2020-05-08,732114.002199687
2020-05-09,735089.116927939
2020-05-10,738068.087595464
2020-05-11,741051.779781651
2020-05-12,744030.249265143
2020-05-13,747029.317328548
2020-05-14,750020.819388724
2020-05-15,753025.7462803
2020-05-16,756047.953112604
2020-05-17,759029.438202617
2020-05-18,762073.301658844
2020-05-19,765096.338002085
2020-05-20,768127.442588684
2020-05-21,771175.883679535
2020-05-22,774208.917378671
2020-05-23,777270.557806386
2020-05-24,780331.309914004
2020-05-25,783387.592074191
2020-05-26,786442.672034216
2020-05-27,789526.274516514
2020-05-28,792596.879788213
2020-05-29,795687.604544416
2020-05-30,798790.493391208
2020-05-31,801919.106690816
2020-06-01,804981.444401251
2020-06-02,808112.001387884
2020-06-03,811204.508081215
2020-06-04,814338.222915042
2020-06-05,817460.701522564
2020-06-06,820591.6209691
2020-06-07,823734.434418472
2020-06-08,826892.62215518
2020-06-09,830042.107971652
2020-06-10,833215.557263521
2020-06-11,836374.063616323
2020-06-12,839552.544099737
2020-06-13,842709.04994592
2020-06-14,845902.727761811
2020-06-15,849109.377644609
2020-06-16,852277.329300896
2020-06-17,855497.03711584
2020-06-18,858689.632470086
2020-06-19,861908.483303841
2020-06-20,865141.748766263
2020-06-21,868343.836871364
2020-06-22,871587.328314036
2020-06-23,874813.281652043
2020-06-24,878058.81436495
2020-06-25,881321.76913506
2020-06-26,884563.086568731
2020-06-27,887828.424691605
2020-06-28,891108.496165141
2020-06-29,894377.017199095
2020-06-30,897649.965958138
2020-07-01,900940.458393704
2020-07-02,904223.390435362
2020-07-03,907518.887763096
2020-07-04,910823.909993537
2020-07-05,914126.607945635
2020-07-06,917447.224840196
2020-07-07,920759.691979131
2020-07-08,924088.189143329
2020-07-09,927410.725268667
2020-07-10,930756.097908798
2020-07-11,934102.408405517
2020-07-12,937464.175142836
2020-07-13,940799.304105331
2020-07-14,944174.092029379
2020-07-15,947535.317401813
2020-07-16,950928.699769537
2020-07-17,954326.702902722
2020-07-18,957685.609515301
2020-07-19,961062.411203366
2020-07-20,964487.96226052
2020-07-21,967884.132113022
2020-07-22,971301.148461848
2020-07-23,974729.681949509
2020-07-24,978138.591790278
2020-07-25,981569.211932792
2020-07-26,985004.02406702
2020-07-27,988451.197540626
2020-07-28,991880.695037541
2020-07-29,995371.466382082
2020-07-30,998818.29225351
2020-07-31,1002266.93387691
2020-08-01,1005723.19057824
2020-08-02,1009217.88349109
2020-08-03,1012683.04788048
2020-08-04,1016194.39021008
2020-08-05,1019692.56669738
2020-08-06,1023198.48647444
2020-08-07,1026694.93568384
2020-08-08,1030210.69424593
2020-08-09,1033733.57316134
2020-08-10,1037250.52265347
2020-08-11,1040788.74497775
2020-08-12,1044328.11688241
2020-08-13,1047866.06512737
2020-08-14,1051414.23277487
2020-08-15,1054950.7361497
2020-08-16,1058541.05370915
2020-08-17,1062103.38339865
2020-08-18,1065664.11961882
2020-08-19,1069244.01016751
2020-08-20,1072810.92119158
2020-08-21,1076425.71647027
2020-08-22,1080033.79413164
2020-08-23,1083617.44366263
2020-08-24,1087213.99773319
2020-08-25,1090860.62689123
2020-08-26,1094460.30619372
2020-08-27,1098082.99678287
2020-08-28,1101717.09158012
2020-08-29,1105365.19503054
2020-08-30,1109005.70681839
2020-08-31,1112660.74173811
2020-09-01,1116315.59889553
2020-09-02,1119978.56144624
2020-09-03,1123658.49451853
2020-09-04,1127315.315351
2020-09-05,1131004.53733932
2020-09-06,1134702.13096831
2020-09-07,1138396.54363286
2020-09-08,1142084.97144458
2020-09-09,1145781.76986538
2020-09-10,1149496.75955609
2020-09-11,1153225.46248906
2020-09-12,1156952.23825519
2020-09-13,1160654.08137843
2020-09-14,1164400.85371783
2020-09-15,1168143.98694121
2020-09-16,1171868.85286702
2020-09-17,1175650.06293571
2020-09-18,1179415.35527021
2020-09-19,1183172.42870228
2020-09-20,1186929.28879657
2020-09-21,1190712.05132453
2020-09-22,1194508.03864909
2020-09-23,1198279.59028053
2020-09-24,1202101.05673403
2020-09-25,1205889.56357451
2020-09-26,1209697.94029724
2020-09-27,1213501.9723635
2020-09-28,1217329.47798067
2020-09-29,1221146.29089649
2020-09-30,1224983.6768404
2020-10-01,1228836.17561656
2020-10-02,1232633.80420866
2020-10-03,1236498.7759127
2020-10-04,1240370.269318
2020-10-05,1244222.95429
2020-10-06,1248108.9110975
2020-10-07,1251977.33368513
2020-10-08,1255838.73229297
2020-10-09,1259736.32936902
2020-10-10,1263628.02139324
2020-10-11,1267511.33155492
2020-10-12,1271423.45857268
2020-10-13,1275334.80940651
2020-10-14,1279247.03308832
2020-10-15,1283164.52484063
2020-10-16,1287065.35105716
2020-10-17,1291031.11448427
2020-10-18,1294976.99693137
2020-10-19,1298881.72667335
2020-10-20,1302851.0094827
2020-10-21,1306819.73362918
2020-10-22,1310782.83383579
2020-10-23,1314769.01672308
2020-10-24,1318722.56219426
2020-10-25,1322732.41885756
2020-10-26,1326693.47339554
2020-10-27,1330684.09311946
2020-10-28,1334674.93669121
2020-10-29,1338677.94732835
2020-10-30,1342725.05984671
2020-10-31,1346725.4708523
2020-11-01,1350737.04683554
2020-11-02,1354756.83884855
2020-11-03,1358820.31243733
2020-11-04,1362862.69018172
2020-11-05,1366881.41289627
2020-11-06,1370955.064467
2020-11-07,1375011.41685437
2020-11-08,1379058.41591642
2020-11-09,1383154.12303449
2020-11-10,1387212.81926347
2020-11-11,1391321.60886042
2020-11-12,1395404.75500792
2020-11-13,1399472.48436353
2020-11-14,1403589.63495786
2020-11-15,1407698.5809553
2020-11-16,1411819.52081774
2020-11-17,1415922.79557208
2020-11-18,1420030.49084184
2020-11-19,1424181.63783086
2020-11-20,1428319.40565559
2020-11-21,1432474.51366836
2020-11-22,1436612.84446439
2020-11-23,1440766.23915046
2020-11-24,1444933.4602376
2020-11-25,1449095.58814017
2020-11-26,1453276.14372889
2020-11-27,1457469.73455289
2020-11-28,1461646.36076228
2020-11-29,1465823.58420488
2020-11-30,1470008.30455609
2020-12-01,1474201.56926989
2020-12-02,1478429.9904103
2020-12-03,1482650.64750854
2020-12-04,1486856.61012001
2020-12-05,1491078.5915187
2020-12-06,1495328.01149064
2020-12-07,1499577.87538442
2020-12-08,1503810.59505408
2020-12-09,1508096.16532523
2020-12-10,1512325.07098846
2020-12-11,1516566.47308722
2020-12-12,1520850.64142845
2020-12-13,1525128.88247406
2020-12-14,1529413.11839927
2020-12-15,1533678.53237546
2020-12-16,1537982.40646938
2020-12-17,1542311.7937594
2020-12-18,1546598.74357877
2020-12-19,1550910.20607459
2020-12-20,1555227.95267398
2020-12-21,1559531.91358615
2020-12-22,1563866.983352
2020-12-23,1568194.94099786
2020-12-24,1572539.30487704
2020-12-25,1576904.8110619
2020-12-26,1581241.97007061
2020-12-27,1585584.9889927
2020-12-28,1589974.18469202
2020-12-29,1594342.02375914
2020-12-30,1598717.16853594
2020-12-31,1603112.59101897
